,location,total_sqft,bath,price,bhk
2124,Electronic City Phase II,1320.0,2.0,38.13,3
2125,Electronic City Phase II,1220.0,3.0,35.23,3
2126,Electronic City Phase II,972.0,2.0,44.0,2
2127,Electronic City Phase II,1400.0,2.0,40.43,3
2128,Electronic City Phase II,1031.0,2.0,55.0,2
2129,Electronic City Phase II,1003.0,2.0,40.6,2
2130,Electronic City Phase II,1031.0,2.0,56.35,2
2131,Electronic City Phase II,1320.0,2.0,38.12,3
2132,Electronic City Phase II,1395.0,2.0,62.78,3
2133,Electronic City Phase II,1160.0,2.0,33.5,2
2134,Electronic City Phase II,1065.0,2.0,30.75,2
2135,Electronic City Phase II,1219.0,2.0,61.25,2
2136,Electronic City Phase II,1400.0,2.0,41.58,3
2137,Electronic City Phase II,1000.0,2.0,28.88,2
2138,Electronic City Phase II,1790.0,3.0,100.0,3
2139,Electronic City Phase II,769.0,2.0,40.0,2
2140,Electronic City Phase II,1400.0,2.0,40.43,3
2141,Electronic City Phase II,900.0,2.0,32.5,2
2142,Electronic City Phase II,1329.0,2.0,41.0,3
2143,Electronic City Phase II,1220.0,3.0,35.23,3
2144,Electronic City Phase II,993.0,2.0,50.0,3
2145,Electronic City Phase II,1418.0,3.0,52.47,3
2146,Electronic City Phase II,1070.0,2.0,45.0,2
2147,Electronic City Phase II,1310.0,2.0,32.75,3
2148,Electronic City Phase II,1310.0,2.0,37.83,3
2149,Electronic City Phase II,1140.0,2.0,33.06,2
2150,Electronic City Phase II,1533.0,2.0,32.67,2
2151,Electronic City Phase II,1031.0,2.0,55.0,2
2152,Electronic City Phase II,1253.0,2.0,65.8,2
2153,Electronic City Phase II,1400.0,2.0,40.44,3
2154,Electronic City Phase II,1160.0,2.0,33.5,2
2155,Electronic City Phase II,975.0,2.0,45.0,3
2156,Electronic City Phase II,6000.0,4.0,260.0,4
2157,Electronic City Phase II,1116.0,2.0,37.0,2
2158,Electronic City Phase II,1125.0,2.0,29.25,2
2159,Electronic City Phase II,1000.0,2.0,28.88,2
2160,Electronic City Phase II,1000.0,2.0,28.88,2
2161,Electronic City Phase II,1000.0,2.0,28.88,2
2162,Electronic City Phase II,1165.0,2.0,30.29,2
2163,Electronic City Phase II,5300.0,2.0,167.5,4
2164,Electronic City Phase II,1031.0,2.0,53.0,2
2165,Electronic City Phase II,1611.0,2.0,48.33,3
2166,Electronic City Phase II,1065.0,2.0,30.88,2
2167,Electronic City Phase II,1220.0,3.0,36.6,3
2168,Electronic City Phase II,1549.0,3.0,80.0,3
2169,Electronic City Phase II,1065.0,2.0,56.13,2
2170,Electronic City Phase II,1320.0,2.0,38.13,3
2171,Electronic City Phase II,920.0,2.0,26.0,2
2172,Electronic City Phase II,1140.0,2.0,33.84,2
2173,Electronic City Phase II,1219.0,2.0,61.26,2
2174,Electronic City Phase II,1252.0,2.0,65.0,3
2175,Electronic City Phase II,1125.0,2.0,32.49,2
2176,Electronic City Phase II,1310.0,2.0,37.83,3
2177,Electronic City Phase II,1286.0,2.0,69.0,2
2178,Electronic City Phase II,1220.0,2.0,36.21,3
2179,Electronic City Phase II,1140.0,2.0,32.92,2
2180,Electronic City Phase II,1116.0,2.0,40.0,2
2181,Electronic City Phase II,1150.0,3.0,46.0,3
2182,Electronic City Phase II,1192.0,2.0,47.0,3
2183,Electronic City Phase II,1502.0,3.0,50.0,3
2184,Electronic City Phase II,1020.0,2.0,32.0,2
2185,Electronic City Phase II,1900.0,3.0,97.0,4
2186,Electronic City Phase II,1020.0,2.0,27.43,2
2187,Electronic City Phase II,1025.0,2.0,26.65,2
2188,Electronic City Phase II,1020.0,2.0,29.45,2
2189,Electronic City Phase II,1000.0,2.0,28.88,2
2190,Electronic City Phase II,1310.0,2.0,37.84,3
2191,Electronic City Phase II,1140.0,2.0,28.5,2
2192,Electronic City Phase II,1125.0,2.0,32.49,2
2193,Electronic City Phase II,1200.0,2.0,34.65,2
2194,Electronic City Phase II,1160.0,2.0,52.2,2
2195,Electronic City Phase II,1244.0,2.0,55.0,2
2196,Electronic City Phase II,1160.0,2.0,33.51,2
2197,Electronic City Phase II,1220.0,3.0,35.25,3
2198,Electronic City Phase II,1625.0,2.0,48.75,3
2199,Electronic City Phase II,972.0,2.0,40.0,2
2200,Electronic City Phase II,1160.0,2.0,33.51,2
2201,Electronic City Phase II,1400.0,2.0,40.45,3
2202,Electronic City Phase II,1090.0,2.0,31.48,2
2203,Electronic City Phase II,1140.0,2.0,32.92,2
2204,Electronic City Phase II,650.0,1.0,35.0,1
2205,Electronic City Phase II,1155.0,2.0,57.0,2
2206,Electronic City Phase II,1800.0,3.0,92.0,3
2207,Electronic City Phase II,1300.0,2.0,28.0,2
2208,Electronic City Phase II,1160.0,2.0,33.5,2
2209,Electronic City Phase II,1025.0,2.0,29.6,2
2210,Electronic City Phase II,829.0,2.0,22.8,2
2211,Electronic City Phase II,3262.5,4.0,105.0,4
2212,Electronic City Phase II,1252.0,2.0,67.0,2
2213,Electronic City Phase II,1320.0,2.0,38.12,3
2214,Electronic City Phase II,1125.0,2.0,32.63,2
2215,Electronic City Phase II,1140.0,2.0,34.0,2
2216,Electronic City Phase II,1310.0,2.0,37.84,3
2217,Electronic City Phase II,1400.0,2.0,40.43,3
2218,Electronic City Phase II,1252.0,2.0,65.0,3
2219,Electronic City Phase II,1135.0,2.0,46.0,2
2220,Electronic City Phase II,1305.0,3.0,65.0,3
2221,Electronic City Phase II,1165.0,2.0,33.64,2
2222,Electronic City Phase II,1400.0,2.0,40.44,3
2223,Electronic City Phase II,1336.0,2.0,50.35,3
2224,Electronic City Phase II,575.0,1.0,16.75,1
2225,Electronic City Phase II,925.0,2.0,49.82,3
2226,Electronic City Phase II,1065.0,2.0,30.76,2
2227,Electronic City Phase II,1065.0,2.0,30.75,2
2228,Electronic City Phase II,1140.0,2.0,33.06,2
2229,Electronic City Phase II,911.0,2.0,26.5,2
2230,Electronic City Phase II,1200.0,2.0,34.65,2
2231,Electronic City Phase II,1031.0,2.0,54.48,2
2232,Electronic City Phase II,1310.0,2.0,37.83,3
2233,Electronic City Phase II,1651.0,3.0,49.53,3
2234,Electronics City Phase 1,1070.0,2.0,45.5,2
2235,Electronics City Phase 1,1475.0,3.0,78.29,3
2236,Electronics City Phase 1,1490.0,3.0,78.8,3
2237,Electronics City Phase 1,1113.27,2.0,53.0,2
2238,Electronics City Phase 1,1490.0,3.0,84.0,3
2239,Electronics City Phase 1,1175.0,2.0,51.47,2
2240,Electronics City Phase 1,1160.0,2.0,52.0,2
2241,Electronics City Phase 1,920.0,2.0,33.0,2
2242,Electronics City Phase 1,1750.0,3.0,84.0,3
2243,Electronics City Phase 1,1350.0,3.0,55.0,3
2244,Electronics City Phase 1,940.0,2.0,40.0,2
2245,Electronics City Phase 1,1015.0,2.0,56.0,2
2246,Electronics City Phase 1,1595.0,3.0,75.0,3
2247,Electronics City Phase 1,1515.0,2.0,80.91,3
2248,Electronics City Phase 1,995.0,2.0,46.0,2
2249,Electronics City Phase 1,1555.0,2.0,82.0,3
2250,Electronics City Phase 1,1340.0,2.0,75.0,2
2251,Electronics City Phase 1,650.0,1.0,23.0,1
2252,Electronics City Phase 1,1124.0,2.0,55.0,3
2253,Electronics City Phase 1,1175.0,2.0,57.0,2
2254,Electronics City Phase 1,755.0,1.0,42.41,1
2255,Electronics City Phase 1,580.0,1.0,27.0,1
2256,Electronics City Phase 1,940.0,2.0,49.0,2
2257,Electronics City Phase 1,1335.0,2.0,67.0,2
2258,Electronics City Phase 1,1113.12,2.0,55.0,2
2259,Electronics City Phase 1,995.0,2.0,42.0,2
2260,Electronics City Phase 1,1350.0,3.0,71.0,3
2261,Electronics City Phase 1,1445.0,2.0,56.0,3
2262,Electronics City Phase 1,995.0,2.0,49.8,2
2263,Electronics City Phase 1,635.0,1.0,26.0,1
2264,Electronics City Phase 1,1190.0,2.0,68.0,2
2265,Electronics City Phase 1,1085.0,2.0,46.0,2
2266,Electronics City Phase 1,1450.0,3.0,72.54,3
2267,Electronics City Phase 1,360.0,1.0,16.9,1
2268,Electronics City Phase 1,638.0,1.0,32.0,1
2269,Electronics City Phase 1,1175.0,2.0,64.98,2
2270,Electronics City Phase 1,585.0,1.0,21.0,1
2271,Electronics City Phase 1,1200.0,2.0,59.76,2
2272,Electronics City Phase 1,1145.0,2.0,54.0,2
2273,Electronics City Phase 1,1125.0,2.0,65.0,2
2274,Electronics City Phase 1,1550.0,2.0,82.0,3
2275,Electronics City Phase 1,1175.0,2.0,50.0,2
2276,Electronics City Phase 1,1140.0,1.0,45.4,1
2277,Electronics City Phase 1,865.0,2.0,40.0,2
2278,Electronics City Phase 1,1450.0,3.0,70.0,3
2279,Electronics City Phase 1,1450.0,2.0,63.51,3
2280,Electronics City Phase 1,1450.0,3.0,58.0,3
2281,Electronics City Phase 1,1800.0,3.0,93.0,3
2282,Electronics City Phase 1,1314.0,2.0,60.0,2
2283,Electronics City Phase 1,1170.0,2.0,62.0,2
2284,Electronics City Phase 1,1450.0,3.0,79.0,3
2285,Electronics City Phase 1,940.0,2.0,48.0,2
2286,Electronics City Phase 1,940.0,2.0,44.0,2
2287,Electronics City Phase 1,1300.0,2.0,67.0,2
2288,Electronics City Phase 1,1028.0,2.0,51.0,2
2289,Electronics City Phase 1,1080.0,2.0,46.0,2
2290,Electronics City Phase 1,1205.0,2.0,60.0,2
2291,Electronics City Phase 1,1900.0,3.0,85.0,3
2292,Electronics City Phase 1,1305.0,2.0,67.0,2
2293,Electronics City Phase 1,755.0,1.0,30.12,1
2294,Electronics City Phase 1,1175.0,2.0,60.0,2
2295,Frazer Town,1700.0,3.0,180.0,3
2296,Frazer Town,1305.0,3.0,95.45,3
2297,Frazer Town,1870.0,3.0,185.0,3
2298,Frazer Town,1750.0,3.0,150.0,3
2299,Frazer Town,4850.0,6.0,385.0,4
2300,Frazer Town,2000.0,3.0,200.0,3
2301,Frazer Town,3500.0,4.0,330.0,3
2302,Frazer Town,2350.0,4.0,285.0,3
2303,Frazer Town,1550.0,2.0,140.0,2
2304,Frazer Town,1900.0,4.0,145.0,3
2305,Frazer Town,2560.0,3.0,265.0,3
2306,Frazer Town,2400.0,3.0,260.0,3
2307,Frazer Town,2560.0,3.0,288.0,3
2308,Frazer Town,3436.0,5.0,341.0,4
2309,Frazer Town,4856.0,5.0,410.0,4
2310,Frazer Town,1315.0,2.0,140.0,2
2311,Frazer Town,1706.0,3.0,154.0,3
2312,Frazer Town,2079.0,3.0,220.0,3
2313,Frazer Town,3435.0,2.0,341.0,4
2314,Frazer Town,3436.0,5.0,345.0,4
2315,Frazer Town,3100.0,3.0,400.0,3
2316,Frazer Town,5400.0,3.0,400.0,3
2317,Frazer Town,1180.0,2.0,105.0,2
2318,Frazer Town,2900.0,4.0,325.0,4
2319,Frazer Town,1870.0,3.0,180.0,3
2320,Frazer Town,896.0,1.0,100.0,1
2321,Frazer Town,1420.0,2.0,120.0,2
2322,GM Palaya,1820.0,2.0,86.0,3
2323,GM Palaya,1225.0,2.0,47.0,2
2324,GM Palaya,1140.0,2.0,48.95,2
2325,GM Palaya,1315.0,2.0,65.0,3
2326,GM Palaya,1315.0,3.0,65.0,3
2327,GM Palaya,1315.0,3.0,64.0,3
2328,GM Palaya,1735.0,3.0,70.0,3
2329,GM Palaya,1643.0,2.0,70.0,3
2330,Garudachar Palya,1325.0,2.0,60.8,3
2331,Garudachar Palya,1060.0,2.0,48.7,2
2332,Garudachar Palya,1150.0,2.0,52.75,2
2333,Garudachar Palya,1295.0,2.0,59.5,3
2334,Garudachar Palya,1320.0,2.0,60.6,3
2335,Garudachar Palya,1295.0,2.0,59.5,3
2336,Garudachar Palya,1150.0,2.0,52.8,2
2337,Garudachar Palya,1150.0,2.0,52.8,2
2338,Garudachar Palya,1060.0,2.0,48.5,2
2339,Garudachar Palya,1150.0,2.0,52.5,2
2340,Garudachar Palya,1325.0,2.0,60.8,3
2341,Garudachar Palya,1060.0,2.0,48.66,2
2342,Garudachar Palya,1150.0,2.0,52.0,2
2343,Garudachar Palya,1154.0,2.0,51.8,2
2344,Garudachar Palya,1325.0,2.0,60.0,3
2345,Giri Nagar,2400.0,4.0,400.0,4
2346,Giri Nagar,1800.0,3.0,252.0,3
2347,Giri Nagar,1350.0,3.0,240.0,3
2348,Giri Nagar,2400.0,4.0,400.0,4
2349,Giri Nagar,3000.0,4.0,375.0,6
2350,Giri Nagar,2400.0,6.0,400.0,6
2351,Giri Nagar,4000.0,3.0,750.0,4
2352,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2353,Gollarapalya Hosahalli,1408.0,3.0,62.0,3
2354,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2355,Gollarapalya Hosahalli,1318.0,3.0,54.0,3
2356,Gollarapalya Hosahalli,861.0,2.0,36.5,2
2357,Gollarapalya Hosahalli,1320.0,3.0,60.0,3
2358,Gollarapalya Hosahalli,1345.0,3.0,60.0,3
2359,Gollarapalya Hosahalli,1905.0,3.0,86.0,4
2360,Gollarapalya Hosahalli,1318.0,3.0,56.0,3
2361,Gollarapalya Hosahalli,1129.0,2.0,50.0,2
2362,Gottigere,1100.0,2.0,40.0,2
2363,Gottigere,967.0,2.0,45.0,2
2364,Gottigere,1618.0,3.0,82.5,3
2365,Gottigere,1222.0,2.0,63.0,2
2366,Gottigere,1600.0,2.0,55.0,3
2367,Gottigere,1300.0,3.0,65.0,3
2368,Gottigere,950.0,2.0,38.0,2
2369,Gottigere,1153.0,2.0,48.5,2
2370,Gottigere,812.0,1.0,26.0,1
2371,Gottigere,2000.0,4.0,82.0,4
2372,Gottigere,1460.0,2.0,65.0,3
2373,Gottigere,1500.0,3.0,70.0,3
2374,Gottigere,1621.0,3.0,72.0,3
2375,Gottigere,812.0,1.0,26.0,1
2376,Gottigere,990.0,2.0,40.0,2
2377,Gottigere,1235.0,2.0,63.0,2
2378,Gottigere,1385.0,3.0,64.0,3
2379,Gottigere,1000.0,2.0,35.0,2
2380,Gottigere,1010.0,2.0,35.0,2
2381,Gottigere,1385.0,2.0,50.0,3
2382,Gottigere,1410.0,2.0,45.0,2
2383,Gottigere,1425.0,2.0,47.0,3
2384,Gottigere,1435.0,2.0,62.0,3
2385,Gottigere,945.0,2.0,45.0,2
2386,Gottigere,1400.0,2.0,50.0,3
2387,Gottigere,2500.0,3.0,120.0,4
2388,Gottigere,1230.0,2.0,52.0,3
2389,Gottigere,1120.0,2.0,50.0,2
2390,Gottigere,1500.0,3.0,63.0,3
2391,Gottigere,1200.0,2.0,40.0,2
2392,Gottigere,1280.0,2.0,61.0,2
2393,Gottigere,1205.0,2.0,56.58,2
2394,Gottigere,1170.0,2.0,40.0,2
2395,Gottigere,3000.0,3.0,132.0,4
2396,Gottigere,1613.0,3.0,72.0,3
2397,Gottigere,1110.0,2.0,36.25,2
2398,Gottigere,1245.0,2.0,59.0,2
2399,Gottigere,1200.0,2.0,50.0,2
2400,Green Glen Layout,1670.0,3.0,120.0,3
2401,Green Glen Layout,3250.0,4.0,230.0,4
2402,Green Glen Layout,1776.42,3.0,105.0,3
2403,Green Glen Layout,3250.0,4.0,230.0,4
2404,Green Glen Layout,940.0,2.0,56.8,2
2405,Green Glen Layout,1075.0,2.0,60.0,2
2406,Green Glen Layout,1715.0,3.0,115.0,3
2407,Green Glen Layout,1751.0,2.0,115.0,3
2408,Green Glen Layout,1750.0,3.0,130.0,3
2409,Green Glen Layout,1530.0,3.0,105.0,3
2410,Green Glen Layout,1752.0,3.0,105.0,3
2411,Green Glen Layout,1680.0,4.0,95.0,3
2412,Green Glen Layout,1728.0,3.0,125.0,3
2413,Green Glen Layout,1645.0,3.0,110.0,3
2414,Green Glen Layout,1517.0,3.0,100.0,3
2415,Green Glen Layout,3150.0,4.0,218.0,4
2416,Green Glen Layout,3270.0,4.0,205.0,4
2417,Green Glen Layout,1750.0,3.0,120.0,3
2418,Green Glen Layout,1751.0,3.0,115.0,3
2419,Green Glen Layout,1750.0,3.0,105.0,3
2420,Green Glen Layout,1885.0,3.0,135.0,3
2421,Green Glen Layout,1715.0,3.0,120.0,3
2422,Green Glen Layout,1623.29,2.0,105.0,3
2423,Green Glen Layout,1715.0,3.0,115.0,3
2424,Green Glen Layout,1715.0,3.0,105.0,3
2425,Green Glen Layout,1600.0,3.0,105.0,3
2426,Green Glen Layout,1717.0,3.0,125.0,3
2427,Green Glen Layout,1250.0,2.0,75.0,2
2428,Green Glen Layout,1715.0,3.0,112.0,3
2429,Gubbalala,1470.0,2.0,82.0,3
2430,Gubbalala,1745.0,3.0,104.0,3
2431,Gubbalala,1745.0,3.0,115.0,3
2432,Gubbalala,1745.0,3.0,110.0,3
2433,Gubbalala,1650.0,3.0,71.0,3
2434,Gubbalala,2570.0,4.0,141.0,5
2435,Gubbalala,1205.0,2.0,70.0,2
2436,Gubbalala,1435.0,2.0,80.0,3
2437,Gubbalala,1475.0,2.0,80.0,2
2438,Gubbalala,2000.0,4.0,85.0,4
2439,Gubbalala,1100.0,2.0,49.5,2
2440,Gubbalala,1060.0,2.0,46.0,2
2441,Gubbalala,2000.0,3.0,125.0,3
2442,Gubbalala,4000.0,5.0,195.0,4
2443,Gunjur,1140.0,2.0,43.0,2
2444,Gunjur,1356.0,2.0,66.0,3
2445,Gunjur,1600.0,3.0,75.0,3
2446,Gunjur,2000.0,3.0,95.0,4
2447,Gunjur,1140.0,2.0,49.11,2
2448,Gunjur,1195.0,2.0,44.0,2
2449,Gunjur,1190.0,2.0,40.0,2
2450,Gunjur,1457.0,2.0,60.0,2
2451,Gunjur,1080.0,2.0,41.0,2
2452,Gunjur,2132.0,3.0,80.0,3
2453,Gunjur,1800.0,3.0,70.0,3
2454,Gunjur,1175.0,2.0,43.48,2
2455,Gunjur,1362.0,3.0,62.63,3
2456,Gunjur,1071.0,2.0,51.0,2
2457,Gunjur,1063.0,2.0,40.0,2
2458,Gunjur,1235.0,2.0,52.76,2
2459,Gunjur,1362.0,3.0,62.63,3
2460,Gunjur,1362.0,3.0,62.63,3
2461,Gunjur,1588.0,2.0,90.0,3
2462,Gunjur,1235.0,2.0,44.5,2
2463,Gunjur,1457.0,2.0,60.0,2
2464,HAL 2nd Stage,1490.0,2.0,300.0,3
2465,HAL 2nd Stage,2100.0,3.0,252.0,3
2466,HAL 2nd Stage,2700.0,3.0,500.0,3
2467,HAL 2nd Stage,2040.0,4.0,500.0,5
2468,HBR Layout,2800.0,2.0,200.0,3
2469,HBR Layout,1722.0,3.0,95.0,3
2470,HBR Layout,1200.0,2.0,60.0,2
2471,HBR Layout,1004.0,2.0,49.0,2
2472,HBR Layout,1783.0,3.0,125.0,3
2473,HBR Layout,1656.0,3.0,90.0,3
2474,HBR Layout,1089.0,2.0,60.0,2
2475,HBR Layout,1700.0,3.0,110.0,3
2476,HBR Layout,1198.0,2.0,65.0,2
2477,HBR Layout,1200.0,2.0,120.0,2
2478,HBR Layout,1832.0,3.0,160.0,3
2479,HRBR Layout,1374.0,2.0,95.0,2
2480,HRBR Layout,1440.0,2.0,98.0,2
2481,HRBR Layout,1567.0,3.0,90.0,3
2482,HRBR Layout,2800.0,3.0,250.0,3
2483,HRBR Layout,1210.0,2.0,75.0,2
2484,HRBR Layout,1265.0,2.0,78.0,2
2485,HRBR Layout,1170.0,2.0,75.0,2
2486,HRBR Layout,1335.0,2.0,87.0,3
2487,HRBR Layout,1900.0,3.0,90.0,4
2488,HRBR Layout,1625.0,3.0,120.0,3
2489,HRBR Layout,1301.0,2.0,120.0,2
2490,HRBR Layout,1145.0,2.0,68.5,2
2491,HRBR Layout,1300.0,2.0,90.0,2
2492,HSR Layout,1400.0,3.0,56.0,3
2493,HSR Layout,1372.0,2.0,68.0,2
2494,HSR Layout,1430.0,2.0,65.0,3
2495,HSR Layout,1475.0,3.0,75.0,3
2496,HSR Layout,1467.0,2.0,55.0,2
2497,HSR Layout,1140.0,2.0,46.0,2
2498,HSR Layout,1372.0,2.0,61.0,2
2499,HSR Layout,1750.0,3.0,95.0,3
2500,HSR Layout,2424.0,3.0,90.0,3
2501,HSR Layout,1027.0,2.0,44.0,2
2502,HSR Layout,1650.0,3.0,110.0,3
2503,HSR Layout,1140.0,2.0,46.0,2
2504,HSR Layout,1372.0,2.0,61.0,2
2505,HSR Layout,1140.0,2.0,46.0,2
2506,HSR Layout,1185.0,2.0,60.0,2
2507,HSR Layout,1127.0,2.0,68.0,2
2508,HSR Layout,1600.0,2.0,115.0,3
2509,HSR Layout,1145.0,2.0,48.0,2
2510,HSR Layout,1009.0,2.0,56.0,2
2511,HSR Layout,1300.0,2.0,98.0,2
2512,HSR Layout,2400.0,3.0,88.0,3
2513,HSR Layout,1140.0,2.0,46.0,2
2514,HSR Layout,1126.0,2.0,69.0,2
2515,HSR Layout,1360.0,2.0,53.0,3
2516,HSR Layout,1140.0,2.0,46.0,2
2517,HSR Layout,1145.0,2.0,46.0,2
2518,HSR Layout,1142.0,2.0,65.0,2
2519,HSR Layout,1145.0,2.0,46.0,2
2520,HSR Layout,1844.0,3.0,95.0,3
2521,HSR Layout,1203.0,2.0,72.0,2
2522,HSR Layout,1140.0,2.0,46.0,2
2523,HSR Layout,4200.0,5.0,245.0,5
2524,HSR Layout,1140.0,2.0,46.0,2
2525,HSR Layout,1145.0,2.0,46.0,2
2526,HSR Layout,1009.0,2.0,56.0,2
2527,HSR Layout,1145.0,2.0,46.0,2
2528,HSR Layout,1100.0,2.0,44.0,2
2529,HSR Layout,1203.0,2.0,60.0,2
2530,HSR Layout,1120.0,2.0,70.0,2
2531,HSR Layout,1140.0,2.0,46.0,2
2532,HSR Layout,1289.0,2.0,70.0,2
2533,HSR Layout,1844.0,3.0,89.0,3
2534,HSR Layout,1203.0,2.0,60.0,2
2535,HSR Layout,1140.0,2.0,46.0,2
2536,Haralur Road,1240.0,2.0,70.0,2
2537,Haralur Road,1027.0,2.0,44.0,2
2538,Haralur Road,1464.0,3.0,56.0,3
2539,Haralur Road,2805.0,5.0,154.0,4
2540,Haralur Road,1194.0,2.0,47.0,2
2541,Haralur Road,1202.0,2.0,53.0,2
2542,Haralur Road,1056.0,2.0,61.0,2
2543,Haralur Road,1464.0,3.0,56.0,3
2544,Haralur Road,1810.0,3.0,100.0,3
2545,Haralur Road,1194.0,2.0,46.0,2
2546,Haralur Road,2805.0,4.0,154.0,4
2547,Haralur Road,1225.0,2.0,67.38,2
2548,Haralur Road,1243.0,2.0,46.0,2
2549,Haralur Road,1027.0,2.0,44.0,2
2550,Haralur Road,1920.0,3.0,115.0,3
2551,Haralur Road,1875.0,3.0,110.0,3
2552,Haralur Road,1194.0,2.0,47.0,2
2553,Haralur Road,1140.0,2.0,43.0,2
2554,Haralur Road,1027.0,2.0,44.0,2
2555,Haralur Road,1194.0,2.0,46.0,2
2556,Haralur Road,2017.0,3.0,125.0,3
2557,Haralur Road,1140.0,2.0,43.0,2
2558,Haralur Road,1875.0,3.0,110.0,3
2559,Haralur Road,1092.0,2.0,44.0,2
2560,Haralur Road,2475.0,4.0,130.0,3
2561,Haralur Road,1300.0,2.0,73.0,2
2562,Haralur Road,1194.0,2.0,47.0,2
2563,Haralur Road,1243.0,2.0,46.0,2
2564,Haralur Road,1850.0,3.0,110.0,3
2565,Haralur Road,1225.0,2.0,67.38,2
2566,Haralur Road,1243.0,2.0,46.0,2
2567,Haralur Road,1464.0,2.0,56.0,2
2568,Haralur Road,1230.0,2.0,78.0,2
2569,Haralur Road,1000.0,2.0,44.0,2
2570,Haralur Road,4587.5,2.0,175.0,4
2571,Haralur Road,1300.0,2.0,79.0,2
2572,Haralur Road,1444.0,2.0,80.0,3
2573,Haralur Road,1088.0,2.0,68.0,2
2574,Haralur Road,1027.0,2.0,44.0,2
2575,Haralur Road,1464.0,3.0,56.0,3
2576,Haralur Road,1225.0,2.0,70.0,2
2577,Haralur Road,1464.0,3.0,56.0,3
2578,Haralur Road,1194.0,2.0,46.0,2
2579,Haralur Road,1830.0,3.0,101.0,3
2580,Haralur Road,1464.0,2.0,56.0,2
2581,Haralur Road,1520.0,2.0,96.0,3
2582,Haralur Road,1300.0,2.0,75.0,2
2583,Haralur Road,2017.0,2.0,125.0,3
2584,Haralur Road,1243.0,2.0,46.0,2
2585,Haralur Road,1027.0,2.0,44.0,2
2586,Haralur Road,2805.0,5.0,160.0,4
2587,Haralur Road,1243.0,2.0,46.0,2
2588,Haralur Road,1027.0,2.0,44.0,2
2589,Haralur Road,2017.0,3.0,105.0,3
2590,Haralur Road,1243.0,2.0,46.0,2
2591,Haralur Road,1243.0,2.0,46.0,2
2592,Haralur Road,1520.0,2.0,90.0,3
2593,Haralur Road,1300.0,2.0,60.0,2
2594,Haralur Road,1985.0,3.0,130.0,3
2595,Haralur Road,1056.0,2.0,60.0,2
2596,Haralur Road,1140.0,2.0,42.0,2
2597,Haralur Road,1245.0,2.0,62.0,2
2598,Haralur Road,1140.0,2.0,58.0,2
2599,Haralur Road,1140.0,2.0,42.0,2
2600,Haralur Road,1027.0,2.0,43.0,2
2601,Haralur Road,1194.0,2.0,47.0,2
2602,Haralur Road,1194.0,2.0,47.0,2
2603,Haralur Road,1560.0,3.0,90.0,3
2604,Haralur Road,1520.0,2.0,85.0,3
2605,Haralur Road,1243.0,2.0,45.0,2
2606,Haralur Road,1027.0,2.0,44.0,2
2607,Haralur Road,1194.0,2.0,46.0,2
2608,Haralur Road,1650.0,3.0,100.0,3
2609,Haralur Road,1580.0,3.0,73.0,3
2610,Haralur Road,1243.0,2.0,46.0,2
2611,Haralur Road,1194.0,2.0,47.0,2
2612,Haralur Road,2805.0,4.0,154.0,4
2613,Haralur Road,1520.0,2.0,96.0,3
2614,Haralur Road,1510.0,3.0,83.05,3
2615,Haralur Road,1056.0,2.0,65.0,2
2616,Haralur Road,1810.0,3.0,100.0,3
2617,Haralur Road,1243.0,2.0,46.0,2
2618,Haralur Road,575.0,1.0,38.0,1
2619,Haralur Road,1194.0,2.0,46.0,2
2620,Haralur Road,1243.0,2.0,46.0,2
2621,Haralur Road,1194.0,2.0,46.0,2
2622,Haralur Road,1140.0,2.0,43.0,2
2623,Haralur Road,1850.0,3.0,120.0,3
2624,Haralur Road,1194.0,2.0,47.0,2
2625,Haralur Road,1194.0,2.0,47.0,2
2626,Haralur Road,1464.0,3.0,56.0,3
2627,Haralur Road,1243.0,2.0,46.0,2
2628,Haralur Road,1710.0,3.0,85.0,3
2629,Haralur Road,1730.0,3.0,95.0,3
2630,Haralur Road,1243.0,2.0,46.0,2
2631,Haralur Road,1243.0,2.0,46.0,2
2632,Haralur Road,1243.0,2.0,46.0,2
2633,Haralur Road,1817.0,3.0,110.0,3
2634,Haralur Road,1225.0,2.0,77.0,2
2635,Haralur Road,1285.0,2.0,78.0,2
2636,Haralur Road,1225.0,2.0,67.48,2
2637,Haralur Road,1225.0,2.0,69.84,2
2638,Haralur Road,1200.0,2.0,46.0,2
2639,Haralur Road,1315.0,2.0,85.0,2
2640,Haralur Road,1976.0,3.0,92.0,3
2641,Haralur Road,1300.0,2.0,75.0,2
2642,Haralur Road,1309.0,2.0,82.0,2
2643,Haralur Road,1027.0,1.0,44.0,2
2644,Haralur Road,1243.0,2.0,46.0,2
2645,Haralur Road,1243.0,2.0,46.0,2
2646,Haralur Road,1140.0,2.0,43.0,2
2647,Haralur Road,1300.0,2.0,75.0,2
2648,Haralur Road,1243.0,2.0,46.0,2
2649,Haralur Road,1890.0,3.0,84.0,3
2650,Haralur Road,1230.0,2.0,67.65,2
2651,Haralur Road,1194.0,2.0,46.0,2
2652,Haralur Road,1092.0,2.0,44.0,2
2653,Haralur Road,1464.0,3.0,56.0,3
2654,Haralur Road,1735.0,3.0,97.0,3
2655,Haralur Road,1810.0,3.0,97.83,3
